,국적(지역)별(1),성별(1),variable,value
2704,총계,제3의성,2015.23,-
2705,아시아주계,계,2015.23,-
2706,아시아주계,남자,2015.23,679
2707,아시아주계,여자,2015.23,3490
2708,북아메리카주계,계,2015.23,-
2709,북아메리카주계,남자,2015.23,105
2710,북아메리카주계,여자,2015.23,30
2711,남아메리카주계,계,2015.23,-
2712,남아메리카주계,남자,2015.23,120
2713,남아메리카주계,여자,2015.23,20
2714,유럽주계,계,2015.23,-
2715,유럽주계,남자,2015.23,182
2716,유럽주계,여자,2015.23,259
2717,오세아니아주계,계,2015.23,-
2718,오세아니아주계,남자,2015.23,8
2719,오세아니아주계,여자,2015.23,0
2720,오세아니아주계,제3의성,2015.23,-
2721,아프리카주계,계,2015.23,-
2722,아프리카주계,남자,2015.23,19
2723,아프리카주계,여자,2015.23,12
2724,기타계,계,2015.23,-
2725,기타계,남자,2015.23,0
2726,기타계,여자,2015.23,0
2727,국적(지역)별(1),성별(1),2015.24,특정활동(E-7)
2728,총계,계,2015.24,20299
2729,총계,남자,2015.24,14852
2730,총계,여자,2015.24,5447
2731,총계,제3의성,2015.24,-
2732,아시아주계,계,2015.24,-
2733,아시아주계,남자,2015.24,12227
2734,아시아주계,여자,2015.24,4209
2735,북아메리카주계,계,2015.24,-
2736,북아메리카주계,남자,2015.24,1256
2737,북아메리카주계,여자,2015.24,736
2738,남아메리카주계,계,2015.24,-
2739,남아메리카주계,남자,2015.24,94
2740,남아메리카주계,여자,2015.24,38
2741,유럽주계,계,2015.24,-
2742,유럽주계,남자,2015.24,988
2743,유럽주계,여자,2015.24,347
2744,오세아니아주계,계,2015.24,-
2745,오세아니아주계,남자,2015.24,154
2746,오세아니아주계,여자,2015.24,75
2747,오세아니아주계,제3의성,2015.24,-
2748,아프리카주계,계,2015.24,-
2749,아프리카주계,남자,2015.24,133
2750,아프리카주계,여자,2015.24,42
2751,기타계,계,2015.24,-
2752,기타계,남자,2015.24,0
2753,기타계,여자,2015.24,0
2754,국적(지역)별(1),성별(1),2015.25,비전문취업(E-9)
2755,총계,계,2015.25,276042
2756,총계,남자,2015.25,251275
2757,총계,여자,2015.25,24767
2758,총계,제3의성,2015.25,-
2759,아시아주계,계,2015.25,-
2760,아시아주계,남자,2015.25,251123
2761,아시아주계,여자,2015.25,24735
2762,북아메리카주계,계,2015.25,-
2763,북아메리카주계,남자,2015.25,0
2764,북아메리카주계,여자,2015.25,0
2765,남아메리카주계,계,2015.25,-
2766,남아메리카주계,남자,2015.25,19
2767,남아메리카주계,여자,2015.25,6
2768,유럽주계,계,2015.25,-
2769,유럽주계,남자,2015.25,37
2770,유럽주계,여자,2015.25,20
2771,오세아니아주계,계,2015.25,-
2772,오세아니아주계,남자,2015.25,1
2773,오세아니아주계,여자,2015.25,1
2774,오세아니아주계,제3의성,2015.25,-
2775,아프리카주계,계,2015.25,-
2776,아프리카주계,남자,2015.25,95
2777,아프리카주계,여자,2015.25,5
2778,기타계,계,2015.25,-
2779,기타계,남자,2015.25,0
2780,기타계,여자,2015.25,0
2781,국적(지역)별(1),성별(1),2015.26,선원취업(E-10)
2782,총계,계,2015.26,15138
2783,총계,남자,2015.26,15126
2784,총계,여자,2015.26,12
2785,총계,제3의성,2015.26,-
2786,아시아주계,계,2015.26,-
2787,아시아주계,남자,2015.26,15126
2788,아시아주계,여자,2015.26,10
2789,북아메리카주계,계,2015.26,-
2790,북아메리카주계,남자,2015.26,0
2791,북아메리카주계,여자,2015.26,0
2792,남아메리카주계,계,2015.26,-
2793,남아메리카주계,남자,2015.26,0
2794,남아메리카주계,여자,2015.26,0
2795,유럽주계,계,2015.26,-
2796,유럽주계,남자,2015.26,0
2797,유럽주계,여자,2015.26,2
2798,오세아니아주계,계,2015.26,-
2799,오세아니아주계,남자,2015.26,0
2800,오세아니아주계,여자,2015.26,0
2801,오세아니아주계,제3의성,2015.26,-
2802,아프리카주계,계,2015.26,-
2803,아프리카주계,남자,2015.26,0
2804,아프리카주계,여자,2015.26,0
2805,기타계,계,2015.26,-
2806,기타계,남자,2015.26,0
2807,기타계,여자,2015.26,0
2808,국적(지역)별(1),성별(1),2015.27,방문동거(F-1)
2809,총계,계,2015.27,85759
2810,총계,남자,2015.27,33922
2811,총계,여자,2015.27,51837
2812,총계,제3의성,2015.27,-
2813,아시아주계,계,2015.27,-
2814,아시아주계,남자,2015.27,32366
2815,아시아주계,여자,2015.27,50445
2816,북아메리카주계,계,2015.27,-
2817,북아메리카주계,남자,2015.27,827
2818,북아메리카주계,여자,2015.27,422
2819,남아메리카주계,계,2015.27,-
2820,남아메리카주계,남자,2015.27,71
2821,남아메리카주계,여자,2015.27,85
2822,유럽주계,계,2015.27,-
2823,유럽주계,남자,2015.27,548
2824,유럽주계,여자,2015.27,724
2825,오세아니아주계,계,2015.27,-
2826,오세아니아주계,남자,2015.27,26
2827,오세아니아주계,여자,2015.27,35
2828,오세아니아주계,제3의성,2015.27,-
2829,아프리카주계,계,2015.27,-
2830,아프리카주계,남자,2015.27,60
2831,아프리카주계,여자,2015.27,72
2832,기타계,계,2015.27,-
2833,기타계,남자,2015.27,24
2834,기타계,여자,2015.27,54
2835,국적(지역)별(1),성별(1),2015.28,거주(F-2)
2836,총계,계,2015.28,38881
2837,총계,남자,2015.28,15850
2838,총계,여자,2015.28,23031
2839,총계,제3의성,2015.28,-
2840,아시아주계,계,2015.28,-
2841,아시아주계,남자,2015.28,15153
2842,아시아주계,여자,2015.28,22576
2843,북아메리카주계,계,2015.28,-
2844,북아메리카주계,남자,2015.28,275
2845,북아메리카주계,여자,2015.28,137
2846,남아메리카주계,계,2015.28,-
2847,남아메리카주계,남자,2015.28,23
2848,남아메리카주계,여자,2015.28,8
2849,유럽주계,계,2015.28,-
2850,유럽주계,남자,2015.28,229
2851,유럽주계,여자,2015.28,214
2852,오세아니아주계,계,2015.28,-
2853,오세아니아주계,남자,2015.28,22
2854,오세아니아주계,여자,2015.28,14
2855,오세아니아주계,제3의성,2015.28,-
2856,아프리카주계,계,2015.28,-
2857,아프리카주계,남자,2015.28,141
2858,아프리카주계,여자,2015.28,73
2859,기타계,계,2015.28,-
2860,기타계,남자,2015.28,7
2861,기타계,여자,2015.28,9
2862,국적(지역)별(1),성별(1),2015.29,동반(F-3)
2863,총계,계,2015.29,22652
2864,총계,남자,2015.29,7329
2865,총계,여자,2015.29,15323
2866,총계,제3의성,2015.29,-
2867,아시아주계,계,2015.29,-
2868,아시아주계,남자,2015.29,4468
2869,아시아주계,여자,2015.29,10077
2870,북아메리카주계,계,2015.29,-
2871,북아메리카주계,남자,2015.29,835
2872,북아메리카주계,여자,2015.29,1281
2873,남아메리카주계,계,2015.29,-
2874,남아메리카주계,남자,2015.29,68
2875,남아메리카주계,여자,2015.29,215
2876,유럽주계,계,2015.29,-
2877,유럽주계,남자,2015.29,1263
2878,유럽주계,여자,2015.29,2569
2879,오세아니아주계,계,2015.29,-
2880,오세아니아주계,남자,2015.29,216
2881,오세아니아주계,여자,2015.29,414
2882,오세아니아주계,제3의성,2015.29,-
2883,아프리카주계,계,2015.29,-
2884,아프리카주계,남자,2015.29,479
2885,아프리카주계,여자,2015.29,767
2886,기타계,계,2015.29,-
2887,기타계,남자,2015.29,0
2888,기타계,여자,2015.29,0
2889,국적(지역)별(1),성별(1),2015.30,재외동포(F-4)
2890,총계,계,2015.30,328187
2891,총계,남자,2015.30,159914
2892,총계,여자,2015.30,168273
2893,총계,제3의성,2015.30,-
2894,아시아주계,계,2015.30,-
2895,아시아주계,남자,2015.30,123567
2896,아시아주계,여자,2015.30,125383
2897,북아메리카주계,계,2015.30,-
2898,북아메리카주계,남자,2015.30,28044
2899,북아메리카주계,여자,2015.30,33719
2900,남아메리카주계,계,2015.30,-
2901,남아메리카주계,남자,2015.30,184
2902,남아메리카주계,여자,2015.30,141
2903,유럽주계,계,2015.30,-
2904,유럽주계,남자,2015.30,4931
2905,유럽주계,여자,2015.30,5359
2906,오세아니아주계,계,2015.30,-
2907,오세아니아주계,남자,2015.30,3171
2908,오세아니아주계,여자,2015.30,3655
2909,오세아니아주계,제3의성,2015.30,-
2910,아프리카주계,계,2015.30,-
2911,아프리카주계,남자,2015.30,10
2912,아프리카주계,여자,2015.30,7
2913,기타계,계,2015.30,-
2914,기타계,남자,2015.30,7
2915,기타계,여자,2015.30,9
2916,국적(지역)별(1),성별(1),2015.31,영주(F-5)
2917,총계,계,2015.31,123255
2918,총계,남자,2015.31,55442
2919,총계,여자,2015.31,67813
2920,총계,제3의성,2015.31,-
2921,아시아주계,계,2015.31,-
2922,아시아주계,남자,2015.31,53441
2923,아시아주계,여자,2015.31,66530
2924,북아메리카주계,계,2015.31,-
2925,북아메리카주계,남자,2015.31,1104
2926,북아메리카주계,여자,2015.31,365
2927,남아메리카주계,계,2015.31,-
2928,남아메리카주계,남자,2015.31,17
2929,남아메리카주계,여자,2015.31,32
2930,유럽주계,계,2015.31,-
2931,유럽주계,남자,2015.31,668
2932,유럽주계,여자,2015.31,855
2933,오세아니아주계,계,2015.31,-
2934,오세아니아주계,남자,2015.31,146
2935,오세아니아주계,여자,2015.31,26
2936,오세아니아주계,제3의성,2015.31,-
2937,아프리카주계,계,2015.31,-
2938,아프리카주계,남자,2015.31,66
2939,아프리카주계,여자,2015.31,5
2940,기타계,계,2015.31,-
2941,기타계,남자,2015.31,0
2942,기타계,여자,2015.31,0
2943,국적(지역)별(1),성별(1),2015.32,결혼이민(F-6)
2944,총계,계,2015.32,120485
2945,총계,남자,2015.32,19282
2946,총계,여자,2015.32,101203
2947,총계,제3의성,2015.32,-
2948,아시아주계,계,2015.32,-
2949,아시아주계,남자,2015.32,14146
2950,아시아주계,여자,2015.32,98908
2951,북아메리카주계,계,2015.32,-
2952,북아메리카주계,남자,2015.32,2775
2953,북아메리카주계,여자,2015.32,798
2954,남아메리카주계,계,2015.32,-
2955,남아메리카주계,남자,2015.32,130
2956,남아메리카주계,여자,2015.32,221
2957,유럽주계,계,2015.32,-
2958,유럽주계,남자,2015.32,1475
2959,유럽주계,여자,2015.32,1089
2960,오세아니아주계,계,2015.32,-
2961,오세아니아주계,남자,2015.32,421
2962,오세아니아주계,여자,2015.32,77
2963,오세아니아주계,제3의성,2015.32,-
2964,아프리카주계,계,2015.32,-
2965,아프리카주계,남자,2015.32,331
2966,아프리카주계,여자,2015.32,97
2967,기타계,계,2015.32,-
2968,기타계,남자,2015.32,4
2969,기타계,여자,2015.32,13
2970,국적(지역)별(1),성별(1),2015.33,기타(G-1)
2971,총계,계,2015.33,13169
2972,총계,남자,2015.33,10618
2973,총계,여자,2015.33,2551
2974,총계,제3의성,2015.33,-
2975,아시아주계,계,2015.33,-
2976,아시아주계,남자,2015.33,7157
2977,아시아주계,여자,2015.33,1992
2978,북아메리카주계,계,2015.33,-
2979,북아메리카주계,남자,2015.33,17
2980,북아메리카주계,여자,2015.33,9
2981,남아메리카주계,계,2015.33,-
2982,남아메리카주계,남자,2015.33,6
2983,남아메리카주계,여자,2015.33,6
2984,유럽주계,계,2015.33,-
2985,유럽주계,남자,2015.33,59
2986,유럽주계,여자,2015.33,84
2987,오세아니아주계,계,2015.33,-
2988,오세아니아주계,남자,2015.33,1
2989,오세아니아주계,여자,2015.33,1
2990,오세아니아주계,제3의성,2015.33,-
2991,아프리카주계,계,2015.33,-
2992,아프리카주계,남자,2015.33,3376
2993,아프리카주계,여자,2015.33,458
2994,기타계,계,2015.33,-
2995,기타계,남자,2015.33,2
2996,기타계,여자,2015.33,1
2997,국적(지역)별(1),성별(1),2015.34,관광취업(H-1)
2998,총계,계,2015.34,1667
2999,총계,남자,2015.34,299
3000,총계,여자,2015.34,1368
3001,총계,제3의성,2015.34,-
3002,아시아주계,계,2015.34,-
3003,아시아주계,남자,2015.34,81
3004,아시아주계,여자,2015.34,1101
3005,북아메리카주계,계,2015.34,-
3006,북아메리카주계,남자,2015.34,22
3007,북아메리카주계,여자,2015.34,24
3008,남아메리카주계,계,2015.34,-
3009,남아메리카주계,남자,2015.34,0
3010,남아메리카주계,여자,2015.34,0
3011,유럽주계,계,2015.34,-
3012,유럽주계,남자,2015.34,186
3013,유럽주계,여자,2015.34,238
3014,오세아니아주계,계,2015.34,-
3015,오세아니아주계,남자,2015.34,10
3016,오세아니아주계,여자,2015.34,5
3017,오세아니아주계,제3의성,2015.34,-
3018,아프리카주계,계,2015.34,-
3019,아프리카주계,남자,2015.34,0
3020,아프리카주계,여자,2015.34,0
3021,기타계,계,2015.34,-
3022,기타계,남자,2015.34,0
3023,기타계,여자,2015.34,0
3024,국적(지역)별(1),성별(1),2015.35,방문취업(H-2)
3025,총계,계,2015.35,285342
3026,총계,남자,2015.35,162172
3027,총계,여자,2015.35,123170
3028,총계,제3의성,2015.35,-
3029,아시아주계,계,2015.35,-
3030,아시아주계,남자,2015.35,161726
3031,아시아주계,여자,2015.35,122824
3032,북아메리카주계,계,2015.35,-
3033,북아메리카주계,남자,2015.35,1
3034,북아메리카주계,여자,2015.35,0
3035,남아메리카주계,계,2015.35,-
3036,남아메리카주계,남자,2015.35,0
3037,남아메리카주계,여자,2015.35,0
3038,유럽주계,계,2015.35,-
3039,유럽주계,남자,2015.35,426
3040,유럽주계,여자,2015.35,338
3041,오세아니아주계,계,2015.35,-
3042,오세아니아주계,남자,2015.35,0
3043,오세아니아주계,여자,2015.35,0
3044,오세아니아주계,제3의성,2015.35,-
3045,아프리카주계,계,2015.35,-
3046,아프리카주계,남자,2015.35,0
3047,아프리카주계,여자,2015.35,0
3048,기타계,계,2015.35,-
3049,기타계,남자,2015.35,19
3050,기타계,여자,2015.35,8
3051,국적(지역)별(1),성별(1),2015.36,관광상륙(T-1)
3052,총계,계,2015.36,6813
3053,총계,남자,2015.36,2784
3054,총계,여자,2015.36,4029
3055,총계,제3의성,2015.36,-
3056,아시아주계,계,2015.36,-
3057,아시아주계,남자,2015.36,2755
3058,아시아주계,여자,2015.36,3998
3059,북아메리카주계,계,2015.36,-
3060,북아메리카주계,남자,2015.36,18
3061,북아메리카주계,여자,2015.36,21
3062,남아메리카주계,계,2015.36,-
3063,남아메리카주계,남자,2015.36,0
3064,남아메리카주계,여자,2015.36,0
3065,유럽주계,계,2015.36,-
3066,유럽주계,남자,2015.36,7
3067,유럽주계,여자,2015.36,5
3068,오세아니아주계,계,2015.36,-
3069,오세아니아주계,남자,2015.36,4
3070,오세아니아주계,여자,2015.36,5
3071,오세아니아주계,제3의성,2015.36,-
3072,아프리카주계,계,2015.36,-
3073,아프리카주계,남자,2015.36,0
3074,아프리카주계,여자,2015.36,0
3075,기타계,계,2015.36,-
3076,기타계,남자,2015.36,0
3077,기타계,여자,2015.36,0
3078,국적(지역)별(1),성별(1),2015.37,기타(Others)
3079,총계,계,2015.37,51786
3080,총계,남자,2015.37,37667
3081,총계,여자,2015.37,14119
3082,총계,제3의성,2015.37,-
3083,아시아주계,계,2015.37,-
3084,아시아주계,남자,2015.37,315
3085,아시아주계,여자,2015.37,966
3086,북아메리카주계,계,2015.37,-
3087,북아메리카주계,남자,2015.37,37252
3088,북아메리카주계,여자,2015.37,12939
3089,남아메리카주계,계,2015.37,-
3090,남아메리카주계,남자,2015.37,21
3091,남아메리카주계,여자,2015.37,55
3092,유럽주계,계,2015.37,-
3093,유럽주계,남자,2015.37,43
3094,유럽주계,여자,2015.37,116
3095,오세아니아주계,계,2015.37,-
3096,오세아니아주계,남자,2015.37,8
3097,오세아니아주계,여자,2015.37,15
3098,오세아니아주계,제3의성,2015.37,-
3099,아프리카주계,계,2015.37,-
3100,아프리카주계,남자,2015.37,27
3101,아프리카주계,여자,2015.37,25
3102,기타계,계,2015.37,-
3103,기타계,남자,2015.37,1
3104,기타계,여자,2015.37,3
3105,국적(지역)별(1),성별(1),2016,합계
3106,총계,계,2016,2049441
3107,총계,남자,2016,1117206
3108,총계,여자,2016,932235
3109,총계,제3의성,2016,-
3110,아시아주계,계,2016,-
3111,아시아주계,남자,2016,962177
3112,아시아주계,여자,2016,816309
